total KP 
5116
x,y,time[s]
0.547680,0.243038,0.065981
0.531142,0.600816,0.040900
0.807802,0.573194,0.052391
0.823457,0.582200,0.053089
0.800000,0.582790,0.049481
0.395589,0.361533,0.051514
0.528908,0.542553,0.055695
0.830446,0.597257,0.069945
0.808247,0.587384,0.054229
0.799383,0.567527,0.059615
0.520188,0.594833,0.049270
0.827434,0.608466,0.060014
0.643640,0.592746,0.060730
0.836885,0.599170,0.074753
0.603960,0.592622,0.079231
0.334266,0.571227,0.057625
0.760369,0.601598,0.057985
0.675074,0.802778,0.063747
0.831653,0.567513,0.077558
0.821557,0.573460,0.050346
0.817059,0.592930,0.052871
0.816683,0.600190,0.073443
0.813580,0.568819,0.054070
0.529027,0.623155,0.067908
0.579156,0.570726,0.067494
0.714418,0.595726,0.074429
0.527601,0.351795,0.046136
0.544137,0.574132,0.046815
0.555024,0.575114,0.048654
0.524126,0.544882,0.051386
0.699774,0.693966,0.054651
0.783147,0.579462,0.055491
0.462180,0.529944,0.057057
0.820025,0.613948,0.061749
0.749084,0.559715,0.044882
0.751825,0.575203,0.047791
0.535916,0.687917,0.057673
0.756257,0.603037,0.058196
0.826296,0.591643,0.065959
0.716228,0.570423,0.049217
0.832553,0.561466,0.065432
0.731762,0.595883,0.072340
0.804015,0.593449,0.051811
0.480948,0.567416,0.048932
0.810227,0.582686,0.050678
0.697752,0.579327,0.058196
0.834171,0.576588,0.059640
0.660104,0.632195,0.066556
0.539568,0.576389,0.055960
0.825495,0.581731,0.063614
0.811659,0.597002,0.074858
0.520124,0.796243,0.004839
0.827131,0.561905,0.048909
0.813031,0.553977,0.053369
0.622249,0.568743,0.048897
0.446293,0.512931,0.074900
0.465093,0.652765,0.050100
0.831984,0.574597,0.054294
0.530562,0.642452,0.061306
0.818274,0.573754,0.059448
0.807651,0.561834,0.067930
0.746364,0.552305,0.050298
0.793182,0.580537,0.049164
0.831002,0.578824,0.055975
0.540313,0.601598,0.065990
0.545117,0.700680,0.059787
0.815968,0.572988,0.070903
0.548673,0.594397,0.045529
0.673767,0.581169,0.005952
0.771585,0.534276,0.043745
0.494553,0.647658,0.043748
0.678980,0.567704,0.055115
0.809160,0.592453,0.056307
0.629787,0.590909,0.009047
0.840047,0.591241,0.061656
0.825203,0.601302,0.062570
0.545378,0.552442,0.046572
0.751363,0.595137,0.052117
0.218951,0.311338,0.073650
0.729463,0.574627,0.057530
0.820837,0.579357,0.058277
0.848584,0.566343,0.050104
0.529507,0.585008,0.062742
0.804598,0.564947,0.075788
0.828902,0.567198,0.060070
0.612613,0.592664,0.064579
0.821892,0.573937,0.050229
0.527462,0.567957,0.053897
0.824742,0.594100,0.005767
0.772491,0.595055,0.030173
0.805455,0.559708,0.051138
0.750577,0.602864,0.054920
0.835749,0.581818,0.067432
0.651139,0.631058,0.016510
0.622088,0.330205,0.049138
0.583333,0.710272,0.064323
0.691120,0.598780,0.047802
0.805748,0.593657,0.050190
0.836345,0.602398,0.052788
0.776846,0.565436,0.051575
0.832124,0.545360,0.079530
0.835443,0.557692,0.056439
0.580135,0.380466,0.060390
0.545785,0.562105,0.065305
0.511945,0.513115,0.008758
0.805692,0.568762,0.048159
0.754620,0.592445,0.051384
0.553506,0.575221,0.055702
0.818935,0.583431,0.068306
0.813904,0.578564,0.055343
0.818616,0.594563,0.053041
0.474335,0.657343,0.048766
0.828715,0.585335,0.061004
0.846620,0.576256,0.070890
0.436090,0.734770,0.051123
0.779449,0.576271,0.056398
0.798808,0.595522,0.045013
0.740795,0.566282,0.057213
0.545171,0.567732,0.059624
0.549279,0.745893,0.045421
0.596958,0.295749,0.050525
0.831120,0.595884,0.071195
0.798864,0.621076,0.055530
0.680995,0.628998,0.050734
0.560861,0.604353,0.063348
0.815303,0.553501,0.051981
0.814562,0.603390,0.050994
0.816728,0.569839,0.054058
0.804159,0.558824,0.074478
0.818905,0.588133,0.003559
0.560652,0.559570,0.072011
0.547090,0.386735,0.037644
0.688843,0.602640,0.054627
0.821818,0.575721,0.063772
0.822368,0.570225,0.065144
0.501326,0.682039,0.045649
0.552764,0.634921,0.053842
0.333578,0.342349,0.056563
0.687950,0.300175,0.000932
0.511425,0.371081,0.043843
0.823198,0.596392,0.049266
0.825780,0.577351,0.059151
0.445870,0.621642,0.045705
0.853731,0.587702,0.056347
0.769347,0.575549,0.060224
0.576312,0.563870,0.064882
0.538051,0.603053,0.067343
0.502408,0.752924,0.002206
0.622000,0.617610,0.075703
0.633267,0.763033,0.002530
0.472246,0.457921,0.047806
0.790070,0.295279,0.048594
0.809061,0.589968,0.060072
0.546890,0.551174,0.064268
0.833790,0.601283,0.005830
0.376678,0.354336,0.052757
0.834140,0.568698,0.059708
0.820793,0.571244,0.077754
0.830399,0.572505,0.003634
0.829766,0.578840,0.054225
0.677551,0.574735,0.058433
0.822695,0.561685,0.060141
0.614516,0.429967,0.076643
0.536765,0.595113,0.045740
0.799645,0.591474,0.047554
0.818653,0.583658,0.051977
0.813419,0.555150,0.056057
0.729761,0.581292,0.044175
0.578261,0.579710,0.063070
0.821494,0.591855,0.003101
0.739425,0.558463,0.048805
0.706380,0.736417,0.060597
0.762346,0.549242,0.076191
0.812169,0.559825,0.057985
0.577049,0.652038,0.072891
0.801333,0.601050,0.055204
0.801047,0.570681,0.049640
0.805172,0.558298,0.049657
0.828138,0.589421,0.049298
0.845878,0.590692,0.052948
0.690377,0.569241,0.047749
0.817797,0.591168,0.048504
0.502447,0.554348,0.049655
0.560811,0.611916,0.052474
0.823185,0.592807,0.053298
0.581014,0.581843,0.070236
0.272152,0.667688,0.039829
0.737799,0.575279,0.048909
0.789038,0.595506,0.050378
0.492179,0.586173,0.045340
0.548487,0.480273,0.051223
0.815498,0.564126,0.054493
0.558050,0.532887,0.062916
0.526876,0.520666,0.034375
0.566346,0.538674,0.044028
0.709629,0.623648,0.051149
0.829237,0.562420,0.051229
0.773616,0.577953,0.016313
0.819911,0.588754,0.051999
0.810840,0.607966,0.000906
0.529930,0.263514,0.045958
0.761029,0.630607,0.054443
0.808933,0.571785,0.067808
0.581169,0.574362,0.009872
0.826133,0.548212,0.053830
0.285912,0.735372,0.054431
0.816514,0.588542,0.058974
0.586121,0.285714,0.059671
0.803480,0.605210,0.061197
0.544346,0.227807,0.001206
0.333582,0.310224,0.001211
0.824934,0.566489,0.049688
0.575720,0.545122,0.001455
0.820915,0.600775,0.055293
0.810845,0.576733,0.054505
0.532154,0.755406,0.068882
0.587935,0.568317,0.070559
0.788136,0.591575,0.051727
0.821023,0.585411,0.050385
0.659489,0.438551,0.050690
0.532702,0.574225,0.058509
0.536892,0.574780,0.043228
0.826216,0.561386,0.064429
0.826260,0.582329,0.069549
0.824876,0.546085,0.053458
0.810458,0.594737,0.064846
0.781344,0.569416,0.051045
0.832727,0.577017,0.063051
0.800000,0.605619,0.075129
0.810771,0.564214,0.053288
0.763204,0.583477,0.053574
0.591216,0.317073,0.065646
0.519022,0.455764,0.067231
0.813602,0.614035,0.048776
0.622521,0.632584,0.053002
0.772727,0.585132,0.055875
0.823101,0.583160,0.071806
0.605523,0.502852,0.058225
0.837121,0.570896,0.077889
0.828125,0.565182,0.064316
0.826230,0.597802,0.049021
0.826034,0.582036,0.074409
0.705418,0.632939,0.046846
0.842737,0.595181,0.049116
0.827320,0.573316,0.049961
0.544688,0.261513,0.054450
0.540950,0.596117,0.063071
0.742179,0.610936,0.047138
0.827806,0.559796,0.064759
0.567879,0.590564,0.067290
0.527684,0.627137,0.051743
0.575140,0.532974,0.061829
0.473029,0.706731,0.054601
0.529412,0.288182,0.038559
0.497143,0.426997,0.053596
0.539720,0.594595,0.053619
0.831461,0.569536,0.058312
0.535912,0.560881,0.068336
0.831628,0.580979,0.068826
0.536524,0.585082,0.063832
0.824339,0.569780,0.055589
0.749728,0.565171,0.058303
0.834407,0.568681,0.003595
0.560768,0.606275,0.057100
0.550000,0.579832,0.064630
0.774414,0.460039,0.070195
0.775208,0.628903,0.064818
0.604892,0.596934,0.062507
0.279092,0.147448,0.052930
0.684534,0.321947,0.056744
0.782658,0.613010,0.004904
0.552158,0.774767,0.043125
0.426357,0.699301,0.078916
0.839344,0.562156,0.067786
0.556923,0.526549,0.076459
0.834254,0.589483,0.053566
0.823625,0.565394,0.062133
0.558935,0.287630,0.067621
0.451202,0.627968,0.033289
0.823834,0.602054,0.065407
0.661184,0.563622,0.079621
0.445979,0.484825,0.049339
0.514233,0.479574,0.063841
0.542322,0.571429,0.063306
0.556196,0.570009,0.071795
0.593750,0.578254,0.074734
0.560329,0.597414,0.062740
0.539381,0.580624,0.065692
0.829220,0.611220,0.057129
0.571429,0.582294,0.074257
0.561635,0.592015,0.076350
0.816993,0.586387,0.058199
0.692130,0.586580,0.013910
0.399596,0.390939,0.048448
0.680569,0.726619,0.037793
0.536977,0.592308,0.049547
0.843612,0.578714,0.051106
0.525773,0.563380,0.047113
0.823828,0.564557,0.049147
0.537743,0.587500,0.049717
0.540294,0.560425,0.049957
0.565789,0.580102,0.050870
0.816476,0.592834,0.053196
0.822857,0.582005,0.012218
0.693109,0.509976,0.049219
0.817109,0.569201,0.066892
0.533448,0.254902,0.045290
0.824126,0.562500,0.049048
0.782203,0.593361,0.069110
0.794239,0.531044,0.071873
0.715322,0.604329,0.055869
0.825449,0.561116,0.075400
0.828607,0.603214,0.013949
0.825888,0.570447,0.067526
0.808357,0.584379,0.050599
0.814655,0.593348,0.057001
0.839178,0.609489,0.067389
0.603837,0.577107,0.068880
0.742597,0.539648,0.068895
0.579454,0.588012,0.048311
0.813830,0.601884,0.053843
0.797500,0.584146,0.054525
0.810498,0.554301,0.056086
0.801833,0.562572,0.050418
0.629658,0.657102,0.064528
0.760055,0.587995,0.046579
0.593725,0.597171,0.076591
0.560877,0.523651,0.045651
0.540146,0.266091,0.047612
0.820732,0.565060,0.054206
0.606181,0.248848,0.060255
0.379368,0.593774,0.077805
0.526932,0.579775,0.058801
0.790267,0.603044,0.078941
0.830971,0.594444,0.050895
0.805252,0.609861,0.060022
0.552860,0.418060,0.070916
0.722871,0.609717,0.002696
0.535106,0.579568,0.045790
0.538159,0.524590,0.054307
0.791257,0.572973,0.068252
0.755041,0.419926,0.032343
0.481687,0.748201,0.052989
0.833333,0.564078,0.000517
0.567416,0.561181,0.053962
0.403131,0.365348,0.065322
0.772502,0.697495,0.012032
0.809129,0.577120,0.055066
0.823467,0.608789,0.049629
0.820983,0.588336,0.059987
0.477745,0.416431,0.031911
0.309061,0.343849,0.052106
0.817154,0.598886,0.052969
0.678797,0.754386,0.053585
0.592117,0.588235,0.061673
0.810989,0.581897,0.010717
0.704247,0.246420,0.077548
0.525730,0.578084,0.051017
0.772021,0.577778,0.062158
0.797493,0.582543,0.066873
0.558036,0.604286,0.078545
0.810837,0.569364,0.003639
0.434363,0.684444,0.018369
0.816185,0.600907,0.049044
0.817130,0.584994,0.049406
0.585664,0.517842,0.077806
0.289216,0.314815,0.035604
0.818016,0.577617,0.056585
0.810582,0.583072,0.003628
0.262595,0.739706,0.007460
0.821090,0.563380,0.064852
0.841159,0.573922,0.049302
0.810537,0.580483,0.054758
0.561812,0.636678,0.063129
0.588745,0.582496,0.075996
0.790297,0.538288,0.063047
0.814361,0.586237,0.063126
0.542825,0.604797,0.065814
0.605898,0.463215,0.041920
0.736505,0.575088,0.050852
0.721601,0.564356,0.061951
0.747245,0.589451,0.012970
0.794922,0.577410,0.045781
0.812169,0.563081,0.052539
0.554724,0.570152,0.058513
0.537865,0.571588,0.058409
0.800256,0.563939,0.049518
0.577358,0.627119,0.052287
0.841450,0.572738,0.055744
0.587302,0.621257,0.061729
0.843501,0.607895,0.003660
0.395868,0.773116,0.047609
0.772180,0.580645,0.044687
0.839873,0.579957,0.012858
0.681922,0.606754,0.057954
0.805155,0.584789,0.058511
0.792599,0.584404,0.046659
0.445387,0.162883,0.050587
0.822454,0.601299,0.051882
0.791749,0.551724,0.051978
0.805383,0.625000,0.057769
0.808054,0.563003,0.064443
0.398362,0.302342,0.075368
0.620858,0.467167,0.015373
0.525049,0.601732,0.068720
0.763198,0.583952,0.045213
0.528147,0.572937,0.051416
0.826138,0.581257,0.052113
0.538633,0.537367,0.058535
0.808571,0.576369,0.059207
0.534442,0.634783,0.059486
0.406015,0.304348,0.064235
0.616327,0.337349,0.077616
0.585079,0.455826,0.049885
0.821553,0.578454,0.057200
0.841973,0.599669,0.057676
0.585441,0.570841,0.062836
0.794258,0.553640,0.064814
0.573314,0.582192,0.066152
0.505376,0.694410,0.046632
0.321951,0.262673,0.051099
0.413840,0.512099,0.062649
0.834692,0.586047,0.072350
0.827851,0.587719,0.078524
0.695413,0.719858,0.074024
0.358730,0.273461,0.079054
0.813975,0.554630,0.008013
0.731544,0.629752,0.014012
0.533438,0.543136,0.061512
0.759003,0.367123,0.014509
0.498125,0.396364,0.059599
0.830857,0.577011,0.062267
0.546108,0.589306,0.064408
0.827191,0.562756,0.065142
0.817374,0.643555,0.065807
0.605547,0.578717,0.051174
0.251372,0.560043,0.052960
0.811189,0.642787,0.060729
0.567805,0.605461,0.074435
0.804819,0.596698,0.001185
0.841649,0.583333,0.051281
0.808036,0.610009,0.057896
0.538614,0.276718,0.039985
0.842043,0.571599,0.058016
0.583412,0.373840,0.058370
0.826389,0.597428,0.069961
0.813713,0.579284,0.053881
0.848837,0.600583,0.054208
0.616427,0.248980,0.061312
0.570755,0.571101,0.008598
0.821663,0.583425,0.048581
0.794175,0.587619,0.057683
0.833822,0.554348,0.000602
0.687449,0.569243,0.057178
0.738151,0.569382,0.057420
0.573129,0.472697,0.010611
0.792593,0.608625,0.051020
0.825730,0.585411,0.064458
0.816268,0.561234,0.021474
0.487337,0.449313,0.043056
0.547697,0.290997,0.046024
0.724138,0.570388,0.052652
0.794318,0.592385,0.059756
0.540470,0.555739,0.047757
0.833333,0.596945,0.062867
0.482581,0.682161,0.058080
0.817114,0.574790,0.058646
0.622982,0.766338,0.059834
0.814318,0.565410,0.079302
0.549431,0.569777,0.047694
0.809202,0.598658,0.066925
0.805134,0.591908,0.049853
0.812661,0.571798,0.051388
0.416250,0.638725,0.001548
0.339186,0.266565,0.046395
0.549935,0.407911,0.052365
0.837531,0.582798,0.053850
0.553002,0.626950,0.060897
0.642149,0.625877,0.041308
0.835427,0.591133,0.053432
0.731801,0.582716,0.056369
0.757037,0.583459,0.058336
0.833129,0.601220,0.060103
0.731057,0.609952,0.053246
0.539095,0.555664,0.047425
0.824147,0.574171,0.061938
0.834363,0.557233,0.068723
0.851586,0.580184,0.072708
0.597595,0.617077,0.005459
0.795276,0.603426,0.068856
0.806597,0.572917,0.069262
0.832547,0.583133,0.071867
0.284567,0.452529,0.046566
0.821516,0.562044,0.055507
0.710551,0.607273,0.057497
0.745658,0.588957,0.057524
0.565296,0.561707,0.062816
0.363400,0.321162,0.069218
0.837434,0.581478,0.054920
0.459889,0.554186,0.063212
0.824682,0.564626,0.054281
0.579268,0.283848,0.054720
0.510638,0.571992,0.066428
0.557592,0.570726,0.078000
0.811024,0.585366,0.074295
0.828539,0.566975,0.026609
0.231121,0.510882,0.060181
0.671004,0.578622,0.064282
0.806370,0.574151,0.073475
0.812785,0.610538,0.006236
0.805594,0.560166,0.057147
0.314883,0.219512,0.038365
0.800648,0.582066,0.048234
0.429134,0.414573,0.056404
0.810619,0.573322,0.003538
0.609797,0.566451,0.014456
0.800340,0.587741,0.018663
0.783550,0.599324,0.067742
0.779367,0.570997,0.046653
0.815976,0.570010,0.058379
0.833333,0.580306,0.051959
0.837209,0.596033,0.066750
0.625307,0.561692,0.011564
0.686369,0.587760,0.060476
0.824691,0.589271,0.065518
0.509057,0.394139,0.043854
0.806807,0.597194,0.050728
0.833658,0.571154,0.005854
0.810440,0.608495,0.049011
0.826590,0.597668,0.057294
0.793249,0.607293,0.078554
0.744218,0.592330,0.057792
0.622283,0.306267,0.061423
0.817276,0.594027,0.070938
0.836364,0.588808,0.064893
0.531667,0.507725,0.058829
0.832704,0.563452,0.003176
0.792777,0.595601,0.053230
0.818182,0.575385,0.052587
0.547047,0.594176,0.053004
0.563478,0.241438,0.053574
0.851929,0.580576,0.075092
0.553655,0.529677,0.048833
0.826396,0.603206,0.063346
0.790216,0.561111,0.073070
0.580772,0.427753,0.076337
0.561053,0.554108,0.045546
0.821168,0.597307,0.054076
0.369692,0.253720,0.053673
0.831650,0.564146,0.061372
0.836866,0.585551,0.065785
0.825553,0.576829,0.074365
0.714569,0.654808,0.049355
0.826840,0.597588,0.050119
0.808267,0.597572,0.053794
0.839029,0.597507,0.070071
0.441140,0.634615,0.075761
0.811751,0.596364,0.057193
0.430233,0.677650,0.045305
0.702218,0.510395,0.026017
0.538674,0.587736,0.048889
0.575832,0.575722,0.056722
0.539613,0.570364,0.060270
0.550964,0.244764,0.002716
0.833488,0.602817,0.050754
0.554894,0.566242,0.054594
0.478261,0.736512,0.006593
0.524806,0.381059,0.063798
0.551724,0.615962,0.055474
0.814394,0.354193,0.054927
0.814075,0.600173,0.049303
0.821712,0.599476,0.051108
0.833544,0.587515,0.054197
0.826174,0.592920,0.069207
0.597048,0.377778,0.010024
0.573677,0.606354,0.048512
0.841499,0.581016,0.049948
0.607771,0.419698,0.052423
0.814925,0.591356,0.062523
0.836084,0.578831,0.065388
0.734199,0.598326,0.069699
0.540023,0.584665,0.070428
0.811765,0.591320,0.071678
0.828571,0.559036,0.061287
0.652850,0.204800,0.077373
0.549236,0.620444,0.002611
0.694958,0.581210,0.047299
0.825301,0.593525,0.053820
0.724897,0.577896,0.054063
0.805425,0.588167,0.061760
0.812339,0.597977,0.002321
0.741117,0.569866,0.049981
0.780135,0.587147,0.054417
0.822044,0.573770,0.034399
0.795852,0.581545,0.047443
0.566170,0.551122,0.055996
0.828039,0.549832,0.060142
0.837865,0.582828,0.075678
0.334946,0.624861,0.050664
0.536357,0.586839,0.047505
0.515454,0.144231,0.060059
0.833034,0.569495,0.053473
0.831266,0.572491,0.068277
0.576094,0.609636,0.074929
0.702300,0.263780,0.045188
0.815860,0.575101,0.071035
0.738245,0.573820,0.050709
0.274917,0.227869,0.058434
0.823458,0.583432,0.059050
0.536215,0.558463,0.047680
0.828452,0.606765,0.003783
0.767267,0.559712,0.051355
0.826642,0.577516,0.057221
0.664794,0.371634,0.059928
0.513144,0.504587,0.048614
0.835632,0.577878,0.052731
0.827103,0.564626,0.073321
0.826333,0.581746,0.049506
0.827528,0.561538,0.056885
0.757746,0.560634,0.061226
0.831073,0.631197,0.054613
0.636211,0.729899,0.078337
0.608791,0.598726,0.007613
0.592170,0.584712,0.053083
0.662526,0.621429,0.062729
0.703156,0.672968,0.050402
0.681110,0.591731,0.063157
0.816050,0.611754,0.065768
0.810914,0.587261,0.014504
0.693654,0.542066,0.064221
0.726027,0.575055,0.057737
0.818579,0.590466,0.068585
0.835859,0.592935,0.004276
0.678055,0.603797,0.038509
0.704753,0.530810,0.052955
0.446781,0.254524,0.063035
0.791892,0.604796,0.077964
0.831880,0.575610,0.008227
0.527962,0.174031,0.042821
0.830166,0.578818,0.058764
0.832444,0.598719,0.005590
0.808940,0.583695,0.049146
0.795064,0.518987,0.051770
0.719595,0.561157,0.054327
0.830508,0.597681,0.065367
0.732339,0.586758,0.045024
0.795551,0.601457,0.049805
0.826087,0.594951,0.066937
0.818359,0.560665,0.052302
0.690423,0.614035,0.054955
0.766393,0.549749,0.060103
0.842328,0.573718,0.012082
0.721998,0.746209,0.047947
0.401351,0.562298,0.062538
0.825099,0.605315,0.059697
0.745708,0.693684,0.047178
0.749061,0.575802,0.059817
0.533734,0.564915,0.055264
0.803922,0.563889,0.064479
0.839962,0.596623,0.003418
0.717295,0.599572,0.048179
0.806389,0.618129,0.065062
0.526012,0.660194,0.076469
0.637278,0.506255,0.046399
0.735343,0.574919,0.052684
0.615574,0.230472,0.061580
0.821002,0.576651,0.050896
0.803996,0.608171,0.053075
0.662313,0.185880,0.053508
0.336331,0.228873,0.055147
0.730402,0.559853,0.057220
0.670823,0.550713,0.069442
0.532738,0.554046,0.072204
0.816794,0.560645,0.009596
0.551582,0.569935,0.048000
0.792723,0.598706,0.050815
0.788703,0.598563,0.063611
0.809762,0.584158,0.068982
0.526020,0.598274,0.052961
0.697095,0.582781,0.065658
0.838359,0.567201,0.071993
0.746739,0.614181,0.047968
0.709311,0.567033,0.052457
0.671190,0.580613,0.063873
0.527704,0.590041,0.041433
0.821756,0.581306,0.052072
0.824798,0.588819,0.055213
0.818276,0.572021,0.059360
0.820534,0.589404,0.068570
0.825688,0.566362,0.055689
0.308131,0.719834,0.058490
0.776711,0.611502,0.060717
0.823529,0.599751,0.012260
0.786484,0.594492,0.048384
0.610543,0.643609,0.051402
0.405303,0.695577,0.061767
0.839597,0.586876,0.050851
0.544737,0.562396,0.052071
0.642512,0.752747,0.055261
0.832732,0.605735,0.067622
0.592157,0.589342,0.075268
0.800595,0.597685,0.051475
0.831325,0.563107,0.072898
0.508850,0.694422,0.052046
0.806452,0.578174,0.052478
0.821387,0.560234,0.054372
0.773311,0.587697,0.062892
0.795658,0.575484,0.072043
0.537415,0.580830,0.048641
0.771390,0.579652,0.050733
0.816638,0.586441,0.058315
0.582668,0.605351,0.061217
0.806650,0.580645,0.057273
0.839552,0.563981,0.063889
0.809587,0.559621,0.074539
0.826667,0.598548,0.002741
0.766773,0.237179,0.050551
0.839915,0.580128,0.054116
0.798429,0.313316,0.000801
0.725459,0.625289,0.046633
0.836025,0.589646,0.063353
0.566936,0.504762,0.047119
0.562123,0.564965,0.066549
0.838649,0.594366,0.060786
0.525732,0.594021,0.045235
0.841131,0.577670,0.003584
0.692712,0.626248,0.052104
0.777657,0.579060,0.007218
0.822635,0.593305,0.057788
0.808989,0.587973,0.053606
0.426698,0.297478,0.073113
0.830688,0.563556,0.048624
0.588710,0.642676,0.058514
0.737882,0.747312,0.042753
0.817539,0.549296,0.049432
